bedrooms,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,URL,Sauna
1,-123.140585,"1Br1Ba Apartment in Marpole Community, Vancouver",49.207069,1.0,9373,CA,Richmond,V6Y0B8,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-1br-sub-penthouse-condo/7584197486.html,https://vancouver.craigslist.org/rch/apa/d/richmond-1br-sub-penthouse-condo/7584197486.html,False
1,-123.090800,1 Bedroom + Den 2 Bathroom Furnished Loft w/ Luxurious Interior,49.277900,,3573 West 6th Avenue,CA,Vancouver,V6R1R9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-25-bathroom-2-duplex/7585188533.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-25-bathroom-2-duplex/7585188533.html,False
2,-122.905100,Burnaby SFU-BRAND NEW FURNISHED 2 Bdrm 1 Bath-13F-Heating Included!,49.279700,1.0,2083 W33rd Ave,CA,Vancouver,V6M4M6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom2-bathden-condo-in/7585181461.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom2-bathden-condo-in/7585181461.html,False
2,-123.113900,2 Bed + Den Suite with Large Patio in Yaletown,49.278800,3.0,4720 lougheed highway,CA,Burnaby,V5B2Y3,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-brentwood-37th-floor/7585188476.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-brentwood-37th-floor/7585188476.html,False
2,-123.113809,2 Bed 2.5 Bath Furnished Townhouse w/ Private Patio,49.267356,2.0,,CA,West Vancouver South,V7V,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/west-vancouver-south-incredible-bed-25/7578293562.html,https://vancouver.craigslist.org/van/apa/d/west-vancouver-south-incredible-bed-25/7578293562.html,False
1,-123.116516,MARINE GATEWAY 14F 1 Bdrm By Skytrain!-DESIRABLE LOCATION!,49.210724,1.0,,CA,Vancouver,V6H,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-luxury-penthouse/7578293429.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-luxury-penthouse/7578293429.html,False
4,-123.128414,BEST Brand New HUGE Townhome near Richmond Cntr-STUNNING 4 Bdrm w/ A/C,49.167437,2.0,,CA,Vancouver,V6R,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-65-bath-furnished/7578293372.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-65-bath-furnished/7578293372.html,False
1,-126.074500,1BR + Office - Private Carriage House in Brackendale,51.294400,2.0,,CA,Vancouver,V5R,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-renfrew-collingwood-upper/7585187777.html,https://vancouver.craigslist.org/van/apa/d/vancouver-renfrew-collingwood-upper/7585187777.html,False
3,-123.113900,3 bedroom,49.278800,2.0,,CA,New Westminster Southwest,V3M,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-one-bedroom/7581819604.html,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-one-bedroom/7581819604.html,False
1,-123.124015,1BR @ ShangriLa Tower - Epicenter of DownTown Vancouver,49.285779,2.0,7458 Britton St,CA,Burnaby,V3N3A5,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-townhouse-in-burnaby/7585181686.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-townhouse-in-burnaby/7585181686.html,False
2,-122.904527,"2 bedroom, 2 bath townhouse - by SFU",49.277567,3.0,4730 lougheed hwy,CA,Burnaby,V5C4A8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with/7585186587.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with/7585186587.html,False
1,-123.124339,1 Bedroom with A/C + north facing office/den (Downtown Vancouver),49.285749,2.0,Hazel,CA,Burnaby,V5H4T3,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-townline-one-bedroom/7580118124.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-townline-one-bedroom/7580118124.html,False
1,-123.124339,"1 Bedroom with A/C on 28 flr + south facing(Downtown,Vancouver)",49.285749,5.0,4730 Lougheed Highway,CA,Burnaby,V5C4A8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-south-facing/7585185737.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-south-facing/7585185737.html,False
2,-122.579824,2 Bdrm/1 Bath Basement Suite (**Utilities Included**),49.252175,2.0,,CA,Vancouver,V5Y4B4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroom-den/7579913493.html,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroom-den/7579913493.html,False
,,,,4.0,,CA,Coquitlam,V3K1Y8,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-bedroom1-bathroom/7585185534.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-bedroom1-bathroom/7585185534.html,False
1,-123.172100,1 bedroom suite with kitchen+living room+bathroom/tub,49.162600,3.0,,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-updated-two-bedroom-two/7576643115.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-updated-two-bedroom-two/7576643115.html,False
4,-123.249553,UBC - Large VIEW 4 Bedroom Family Home,49.273038,1.0,4730 Lougheed Hwy,CA,Burnaby,V5B2Y3,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with-balcony/7585185462.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with-balcony/7585185462.html,False
2,-123.114900,"Club Level Suite - 20th floor, 2 Bed/2 Bath at Park West in Lions Gate",49.322000,3.0,,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-two-bedroom-two/7576641936.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-two-bedroom-two/7576641936.html,False
1,-123.091700,Lovely 1 Bed 1 Bath Garden Suite in East Vancouver,49.232700,2.0,,CA,Richmond West,V7C,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-west-like-new-three-bedroom/7576641573.html,https://vancouver.craigslist.org/rch/apa/d/richmond-west-like-new-three-bedroom/7576641573.html,False
2,-123.113900,Pet Friendly Loft - 2 Bed 2 Bath w/ Private Entrance,49.278800,3.0,,CA,Vancouver,V5Z4H9,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-fairview-xlarge/7585185275.html,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-fairview-xlarge/7585185275.html,False
4,-123.089549,4 Bed 2 Bath Furnished House w/ Panoramic City View,49.346993,3.0,788 Richards,CA,Vancouver,V6B1A6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7585185128.html,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7585185128.html,False
2,-123.039700,Lovely Guest House in East Vancouver,49.280700,2.0,,CA,Vancouver,V6P1X5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-cambie-gardens/7585184787.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-cambie-gardens/7585184787.html,False
2,-123.129800,2 Bed 2 Bath Condo w/ Private Rooftop Patio,49.283300,7.0,7932 Mayfield Street,CA,Burnaby,V5E4J2,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-south-bedroom-basement/7585184775.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-south-bedroom-basement/7585184775.html,False
5,-123.109881,5 Bed 3 Bath Furnished House w/ Basement Suite,49.339192,2.0,2840 Courtenay,CA,Vancouver,V6R3X7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-towards-ubc/7585184759.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-towards-ubc/7585184759.html,False
2,-123.130033,2 Bed 2 Bath Townhouse w/ Private Entrance,49.289362,1.0,,CA,Vancouver,V5Z4H9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-furnished-luxury/7585183978.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-furnished-luxury/7585183978.html,False
7,-123.146000,7 Bed 4.5 Bath Furnished House w/ Private Garden,49.260300,2.0,4730 Lougheed Hwy,CA,Burnaby,V5C4A8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with-in/7585183800.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bed-bath-with-in/7585183800.html,False
2,-123.114900,Pet Friendly - Unfurnished 2 Bed 2 Bath Condo in Park West,49.322000,2.0,,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-luxury-condo-wrap/7584166608.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-luxury-condo-wrap/7584166608.html,False
4,-123.194667,Awesome 4 Bedroom + Den Family Home @ SW Marine and MacDonald,49.234052,1.0,Nancy Greene Way,CA,North Vancouver,V7R4W1,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bed-bath-furnished/7584170492.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bed-bath-furnished/7584170492.html,False
4,-123.065521,Beautiful 4 bedroom home in East Vancouver,49.232493,1.0,,CA,Vancouver,V6J4T8,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-35-bath-furnished-upper/7584172752.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-35-bath-furnished-upper/7584172752.html,False
1,-123.120968,1br Sub-Penthouse Condo Richmond,49.167318,1.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-luxury-penthouse/7584301989.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-luxury-penthouse/7584301989.html,False
3,-123.183187,3 Bedroom 2.5 Bathroom 1/2 duplex in Kitsilano,49.266876,1.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bedroom-luxury/7584304324.html,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bedroom-luxury/7584304324.html,False
2,-123.152833,2 Bedroom&2 bath&Den Condo in Vancouver Quilchena,49.242105,2.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-bath-condo-gorgeous/7584330298.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-bath-condo-gorgeous/7584330298.html,False
3,-122.974471,"BRAND NEW, BRENTWOOD! 37th Floor, 3 Bed, 3 Bath, Large Balcony!",49.262956,1.0,,CA,Vancouver,V6R,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-bedroom-house-with/7584330478.html,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-bedroom-house-with/7584330478.html,False
5,-123.191200,Incredible 5 Bed 2.5 Bath Furnished House with Private Yard,49.339700,2.0,Cariboo Road,CA,Burnaby,V3N4Y3,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful-bed-furnished-house/7584330546.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful-bed-furnished-house/7584330546.html,False
3,-123.132200,Pet Friendly Luxury Penthouse - 3 Bed w/ Private Roof Top Patio,49.255900,2.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-bath-suite-at-telus/7584330619.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-bath-suite-at-telus/7584330619.html,False
6,-123.197600,6 Bed + Den - 6.5 Bath Furnished House in West Point Grey,49.266600,3.0,,CA,Burnaby,V5E,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-25-bath-half-duplex-house/7584332593.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-25-bath-half-duplex-house/7584332593.html,False
2,-123.040700,Renfrew Collingwood Upper Level 2 Bedroom for Rent,49.239700,1.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-condo-with-balcony/7584332684.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-condo-with-balcony/7584332684.html,False
1,-122.938400,one bedroom furnished condo,49.188600,1.0,61 Brunswick Beach Road,CA,Lions Bay,V0N2E0,BC,House,https://vancouver.craigslist.org/van/apa/d/lions-bay-bed-bath-luxury-house-private/7584332775.html,https://vancouver.craigslist.org/van/apa/d/lions-bay-bed-bath-luxury-house-private/7584332775.html,False
3,-122.948450,3 Bedroom Townhouse in Burnaby East for Rent,49.216946,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-bath-corner-suite-near/7584332836.html,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-bath-corner-suite-near/7584332836.html,False
2,-122.996706,"BRAND NEW! 2 Bed, 2 Bath with Spacious Balcony, 1 Parking & more!",49.266156,1.0,,CA,Vancouver,V5K,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-bath-lower/7584335424.html,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-bath-lower/7584335424.html,False
1,-122.995090,Metrotown Townline One bedroom apartment,49.227957,2.0,,CA,Vancouver,V5K,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-bath-upper/7584335495.html,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-bath-upper/7584335495.html,False
1,-122.996706,"BRAND NEW! 1 Bed, 1 Bath South Facing Suite with Balcony, 1 Parking!",49.266156,1.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-bed-bath-suite-with/7584335557.html,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-bed-bath-suite-with/7584335557.html,False
1,-123.110400,Furnished One Bedroom & Den with Parking at Wall Centre False Creek,49.249200,2.0,,CA,Vancouver,V5T2A3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-furnished-house/7584335611.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-furnished-house/7584335611.html,False
1,-122.843971,"Brand New 1 bedroom,1 bathroom furnished basement suite available",49.246383,3.0,,CA,Vancouver,V6N,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-25-bath-furnished-house/7584340528.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-25-bath-furnished-house/7584340528.html,False
2,-123.007400,Updated Two Bedroom Two Bathroom at Brentwood,49.274000,4.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-house-studio-bath/7584340609.html,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-house-studio-bath/7584340609.html,False
1,-122.974482,"BRAND NEW! 1 Bed 1 Bath with Balcony, Parking and In-Suite Laundry!",49.262960,4.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-woodwards-bed-bath-suite/7584340823.html,https://vancouver.craigslist.org/van/apa/d/vancouver-woodwards-bed-bath-suite/7584340823.html,False
2,-123.007400,Brand New Two Bedroom Two Bathroom at Concord Brentwood,49.274000,4.0,Ridgewood Drive,CA,North Vancouver,V7R1J6,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bed-bath-furnished/7584346593.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bed-bath-furnished/7584346593.html,False
3,-123.172100,Like New Three Bedroom Two Bathroom at Cadence,49.162600,2.0,,CA,Burnaby,V5C,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-garden-suite-private/7584346734.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-garden-suite-private/7584346734.html,False
3,-123.121000,Vancouver Fairview  Xlarge Brand New 3 Br / 3 Ba Townhouse,49.247500,3.0,,CA,Vancouver,V6K3T2,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-high-end-bed-den-25-bath/7584346795.html,https://vancouver.craigslist.org/van/apa/d/vancouver-high-end-bed-den-25-bath/7584346795.html,False
1,-123.117699,(UniqueAccommodations.com) ID:4519 SOPHISTICATED Condo at L'Hermitage,49.280222,4.0,,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-suite-with-water-and/7584346849.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-suite-with-water-and/7584346849.html,False
1,-123.117546,BRAND NEW@ Cambie Gardens NEWEST condo 1bed 1bath,49.217338,2.0,,CA,Vancouver,V6J4T8,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-25-bath-furnished/7584348260.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-25-bath-furnished/7584348260.html,False
2,-122.941137,"Burnaby South 2 Bedroom Basement Suite, Portable Laundry",49.231704,3.0,,CA,Vancouver,V6L2M5,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-35-bath-townhouse-2/7584348335.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-35-bath-townhouse-2/7584348335.html,False
2,-123.200059,2 Bedroom Suite- Towards UBC/Point Grey,49.261510,2.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-25-luxury-loft-bi-weekly/7584348446.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-25-luxury-loft-bi-weekly/7584348446.html,False
3,-123.121000,3 Bedroom Furnished Luxury 400sf Balcony,49.247500,4.0,1632 Lions Gate Lane,CA,North Vancouver,V7P3G2,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-luxury-club-level-large/7585181197.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-luxury-club-level-large/7585181197.html,False
1,-122.996706,"BRAND NEW! 1 Bed, 1 Bath with In-Suite Laundry, 1 Parking, Balcony!",49.266156,,2228 West Broadway,CA,Vancouver,V6K0B1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-den-sub-penthouse/7579447191.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-den-sub-penthouse/7579447191.html,False
2,-123.129800,2 Bed 2 Bath Luxury Condo w/ Wrap Around Balcony & City Views,49.283300,1.0,,CA,Vancouver,V6J4T8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-almost-brand-new/7585175876.html,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-almost-brand-new/7585175876.html,False
4,-123.098479,4 Bed 3 Bath Furnished House Near Grouse Mountain & Cleveland Park,49.369326,2.0,5090 Springs Blvd,CA,Delta,V4M0A2,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-furnished-bdrm-den-25-bthrm/7579147194.html,https://vancouver.craigslist.org/rds/apa/d/delta-furnished-bdrm-den-25-bthrm/7579147194.html,False
5,-123.146000,5 Bed + 3.5 Bath Furnished Upper Level House w/ Private Entrance,49.260300,2.0,5052 Cedar Springs Drive,CA,Delta,V4M2C6,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-luxurious-bdrms-35-bths-on-9th/7584301732.html,https://vancouver.craigslist.org/rds/apa/d/delta-luxurious-bdrms-35-bths-on-9th/7584301732.html,False
3,-123.130000,3 Bedroom Luxury Penthouse w/ Unobstructed City & Water Views,49.276700,2.0,,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-amazing-brentwood-2br-2ba-condo/7585177680.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-amazing-brentwood-2br-2ba-condo/7585177680.html,False
3,-123.130000,Unfurnished 3 Bedroom Luxury Penthouse w/ Unobstructed Views,49.276700,3.0,4046 Oxford street,CA,Port Coquitlam,V3B4E9,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-br-1ba-beautiful-private/7579747146.html,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-br-1ba-beautiful-private/7579747146.html,False
2,-123.130000,2 Bed + Den 2 Bath Condo w/ Gorgeous Waterfront Views,49.276700,,,CA,Surrey,V3T1Z6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-parc-centrale-brand-new-surrey/7585177477.html,https://vancouver.craigslist.org/rds/apa/d/surrey-parc-centrale-brand-new-surrey/7585177477.html,False
